UMLClass,UMLEntity,UMLDescription,ConceptName,ConceptPreferredName,Classification,ConceptCode,ConceptDefinition,ConceptDefinitionSource,ModifiedDate,HumanVerified
RepositoryInfo,RepositoryInfo,Some animal models are distributed by the MMHCC mouse repository. Object contains information about the availability of a particular model from the repository. A submitter of data to the cancer models database can also indicate if their model should be submitted to the repository.,Mouse_Models_of_Human_Cancer_Consortium,Mouse Models of Human Cancer Consortium,ObjectClassQualifier1,C19750,A program to develop and refine experimental models that reflect the etiology and progression of human cancer.,NCI,,1
RepositoryInfo,repositoryInfoId,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
RepositoryInfo,sentEmailContent,Content of the email sent to the repository indicating that the submitter wishes to contribute the model strain to the repository.,Content,Content,Property,C44476,"Everything that is included in a collection, container, or communication.",NCI,,1
RepositoryInfo,sentEmailContent,Content of the email sent to the repository indicating that the submitter wishes to contribute the model strain to the repository.,Sent,Sent,PropertyQualifier1,C25672,Caused or enabled to go or be conveyed or transmitted.,NCI,,1
RepositoryInfo,sentEmailContent,Content of the email sent to the repository indicating that the submitter wishes to contribute the model strain to the repository.,E-mail,E-mail,PropertyQualifier2,C25170,"E-mail is short for ""electronic mail"" and refers to composing, sending, and receiving messages over electronic communication systems. Most e-mail systems use the Internet.",NCI,,1
RepositoryInfo,suggestSubmission,Flag indicating if submitter of data also would like to submit the model to the repository.,Flag,Flag,Property,C43578,"An indicator that can be set or unset in order to signal whether a particular condition is true. The indicator usually takes the form of a single binary digit, or bit (either 0 or 1). (from Dictionary of Computers)",NCI,,1
RepositoryInfo,suggestSubmission,Flag indicating if submitter of data also would like to submit the model to the repository.,Request,Request,PropertyQualifier1,C48312,Express the need or desire for; ask for.,NCI,,1
RepositoryInfo,suggestSubmission,Flag indicating if submitter of data also would like to submit the model to the repository.,Submission,Submission,PropertyQualifier2,C25694,Something submitted for the judgment or consideration of others.,NCI,,1
Role,name,,Name,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,1
Role,Role,,Social Role,Social Role,ObjectClass,C25199,The action or activity assigned to or required or expected of a person or group.,NCI,,1
Role,roleId,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
ScreeningResult,aveinh,The average between the duplicate growth inhibition measurements,Inhibition,Inhibition,Property,C42791,The interference with or prevention of an action or response even though the stimulus for that action or response is present.,NCI,,1
ScreeningResult,aveinh,The average between the duplicate growth inhibition measurements,Growth,Growth,PropertyQualifier1,C18825,"Processes that promote either specific or nonspecific formation of additional tissue mass, typically by cell proliferation.",NCI,,1
ScreeningResult,aveinh,The average between the duplicate growth inhibition measurements,Average,Average,PropertyQualifier2,C37917,A statistical calculation describing the central tendency of a set of numbers; used to interpret quantitative data.,NCI,,1
ScreeningResult,diffinh,The difference between the duplicate growth inhibition measurements.,Inhibition,Inhibition,Property,C42791,The interference with or prevention of an action or response even though the stimulus for that action or response is present.,NCI,,1
ScreeningResult,diffinh,The difference between the duplicate growth inhibition measurements.,Growth,Growth,PropertyQualifier1,C18825,"Processes that promote either specific or nonspecific formation of additional tissue mass, typically by cell proliferation.",NCI,,1
ScreeningResult,diffinh,The difference between the duplicate growth inhibition measurements.,Difference,Difference,PropertyQualifier2,C46003,The quality of being unlike or dissimilar.,NCI,,1
ScreeningResult,inhibitionRate,The growth inhibition.,Inhibition,Inhibition,Property,C42791,The interference with or prevention of an action or response even though the stimulus for that action or response is present.,NCI,,1
ScreeningResult,inhibitionRate,The growth inhibition.,Growth,Growth,PropertyQualifier1,C18825,"Processes that promote either specific or nonspecific formation of additional tissue mass, typically by cell proliferation.",NCI,,1
ScreeningResult,inhibitionRate,The growth inhibition.,Rate,Rate,PropertyQualifier2,C25636,"A measurement of degree, speed, or frequency relative to time.",NCI,,1
ScreeningResult,ScreeningResult,A Screening Result captures the results of the tens of thousands of compounds screened for their ability to inhibit the growth of selected yeast strains altered in DNA damage repair or cell cycle control.,Screening,Screening,ObjectClass,C48261,A systematic examination or assessment.,NCI,,1
ScreeningResult,ScreeningResult,A Screening Result captures the results of the tens of thousands of compounds screened for their ability to inhibit the growth of selected yeast strains altered in DNA damage repair or cell cycle control.,Outcome,Outcome,ObjectClassQualifier1,C20200,A phenomenon that follows and is caused by some previous phenomenon.,NCI,,1
ScreeningResult,ScreeningResult,A Screening Result captures the results of the tens of thousands of compounds screened for their ability to inhibit the growth of selected yeast strains altered in DNA damage repair or cell cycle control.,Experimental,Experimental,ObjectClassQualifier2,C28296,Being studied; investigational; derived by experimentation.,NCI,,1
ScreeningResult,screeningResultId,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
ScreeningResult,stage,Stage of yeast experiment.,Experiment,Experiment,Property,C42790,"A set of actions and observations, performed to verify or falsify a hypothesis or research a causal relationship between phenomena.",NCI,,1
ScreeningResult,stage,Stage of yeast experiment.,Phase,Phase,PropertyQualifier1,C25257,"A distinguishable part, a stage in a series of events or in a process of development, e.g. any of the varying aspects or stages in course of a disease; a fraction of a cycle.",NCI,,1
SegmentType,name,no definition,Name,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,1
SegmentType,nameUnctrlVocab,Name of the integration location of the engineered gene.  This stores uncontrolled vocabulary entered directly from the user in the GUI.,Name,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,1
SegmentType,nameUnctrlVocab,Name of the integration location of the engineered gene.  This stores uncontrolled vocabulary entered directly from the user in the GUI.,Text,Text,PropertyQualifier1,C25704,The words of something written.,NCI,1,1
SegmentType,nameUnctrlVocab,Name of the integration location of the engineered gene.  This stores uncontrolled vocabulary entered directly from the user in the GUI.,Uncontrolled,Uncontrolled,PropertyQualifier2,C48932,"Not controlled, regulated, or constrained.",NCI,,1
SegmentType,SegmentType,specifies the type of library that the genomic segment was retrieved from such as BAC or YAC.,Cloning Vector,Cloning Vector,ObjectClass,C1329,"Any DNA molecule capable of autonomous replication within a host cell and into which other DNA sequences can be inserted and thus amplified. They are or are derived from plasmids, bacteriophages, or viruses and are used for transporting foreign genes into recipient cells. Genetic vectors possess a functional replicator site and contain genetic markers to facilitate their selective recognition.",NCI,,1
SegmentType,SegmentType,specifies the type of library that the genomic segment was retrieved from such as BAC or YAC.,Type,Type,ObjectClassQualifier1,C25284,Something distinguishable as an identifiable class based on common qualities. ,NCI,,1
SegmentType,segmentTypeId,The object identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
SexDistribution,SexDistribution,Object indicated if the phenotype was observed in both sexes or only in one.,Sex Distribution,Sex Distribution,ObjectClass,C40994,A description of the distribution of a trait between sexes in a population; number of males and females in a given population.,NCI,,1
SexDistribution,sexDistributionId,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
SexDistribution,type,,Type,Type,Property,C25284,Something distinguishable as an identifiable class based on common qualities. ,NCI,,1
SpontaneousMutation,comments,,Comment,Comment,Property,C25393,A written explanation or criticism or illustration that is added to a book or other textual material.,NCI,,1
SpontaneousMutation,name,,Name,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,1
SpontaneousMutation,SpontaneousMutation,"As a type of mutation, one that has occurred in the absence of any experimental mutagenic treatment, such as irradiation or treatment with chemical mutagens.",Mutation,Mutation,ObjectClass,C16885,A permanent change in the genetic material.,NCI,,1
SpontaneousMutation,SpontaneousMutation,"As a type of mutation, one that has occurred in the absence of any experimental mutagenic treatment, such as irradiation or treatment with chemical mutagens.",Spontaneous,Spontaneous,ObjectClassQualifier1,C48307,Happening or arising without apparent external cause.,NCI,,1
SpontaneousMutation,spontaneousMutationId,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
TargetedModification,blastocystName,Name of the strain (e.g. mouse strain) that was used to retrieve the blastocysts; ES cells are inserted in the blastocysts after successful targeting.,Name,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,1
TargetedModification,blastocystName,Name of the strain (e.g. mouse strain) that was used to retrieve the blastocysts; ES cells are inserted in the blastocysts after successful targeting.,Blastocyst,Blastocyst,PropertyQualifier1,C13739,An embryo made up of two groups of cells. One group will develop into the fetus and the other will become the placenta.,NCI,,1
TargetedModification,esCellLineName,Name of the embryonic stem cell line that was used to generate the targeted modification.,Name,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,1
TargetedModification,esCellLineName,Name of the embryonic stem cell line that was used to generate the targeted modification.,ES Cell Line,ES Cell Line,PropertyQualifier1,C20232,Stable cell lines derived from embryonic stem cells.  They can be propagated indefinitely in the primitive undifferentiated state while remaining pluripotent.,NCI,,1
TargetedModification,geneId,Identifier of a gene following a nomenclature or referring to a standardized collection or database.,Gene_Identifier,Gene Identifier,Property,C48664,"A unique gene name within a specific repository, database, or collection.",NCI,,1
TargetedModification,modTypeUnctrlVocab,This stores uncontrolled vocabulary entered directly from the user in the GUI.,Targeted Mutation,Targeted Mutation,Property,C48668,A mutation created in a gene at a specific location.,NCI,,1
TargetedModification,modTypeUnctrlVocab,This stores uncontrolled vocabulary entered directly from the user in the GUI.,Type,Modified,PropertyQualifier1,C25573,Changed or altered in form or character.,NCI,,1
TargetedModification,modTypeUnctrlVocab,This stores uncontrolled vocabulary entered directly from the user in the GUI.,Text,Text,PropertyQualifier2,C25704,The words of something written.,NCI,,1
TargetedModification,modTypeUnctrlVocab,This stores uncontrolled vocabulary entered directly from the user in the GUI.,Uncontrolled,Uncontrolled,PropertyQualifier3,C48932,"Not controlled, regulated, or constrained.",NCI,,1
TargetedModification,TargetedModification,Modification targeted to a specific gene or a specific part of the gene to either suppress the function of the gene or insert marker sequences like loxP sites.,Targeted Mutation,Targeted Mutation,ObjectClass,C48668,A mutation created in a gene at a specific location.,NCI,,1
Taxon,abbreviation,The abbreviation of the taxon.,Abbreviation,Abbreviation,Property,C42610,A shortened form of a word or phrase.,NCI,,1
Taxon,commonName,The common name of the taxon.,Name,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,1
Taxon,commonName,The common name of the taxon.,Common,Common,PropertyQualifier1,C43461,Widely known or encountered.,NCI,,1
Taxon,ethnicityStrain,The ethnicity strain of the taxon.,Organism Strain,Organism Strain,Property,C14419,A population or type of organisms that is geneticaly different from others of the same species and possessing a set of defined characteristics.,NCI,,1
Taxon,ethnicityStrainUnctrlVocab,The ethnicity strain of the taxon.  This stores uncontrolled vocabulary entered directly from the user in the GUI.,Organism Strain,Organism Strain,Property,C14419,A population or type of organisms that is geneticaly different from others of the same species and possessing a set of defined characteristics.,NCI,,1
Taxon,ethnicityStrainUnctrlVocab,The ethnicity strain of the taxon.  This stores uncontrolled vocabulary entered directly from the user in the GUI.,Text,Text,PropertyQualifier1,C25704,The words of something written.,NCI,,1
Taxon,ethnicityStrainUnctrlVocab,The ethnicity strain of the taxon.  This stores uncontrolled vocabulary entered directly from the user in the GUI.,Uncontrolled,Uncontrolled,PropertyQualifier2,C48932,"Not controlled, regulated, or constrained.",NCI,,1
Taxon,scientificName,,Scientific Name,Scientific Name,Property,C43459,"The name applied to a plant, animal, or other organism, according to the Codes of Nomenclature, consisting of a Genus and species.",NCI,,1
Taxon,Taxon,"An object representing the various names (scientific, common, abbreviated, etc.) for a species associated with a specific instance of a Gene, Chromosome, Pathway, Protein, or Tissue.",Name,Name,ObjectClass,C42614,The words or language units by which a thing is known.,NCI,,1
Taxon,Taxon,"An object representing the various names (scientific, common, abbreviated, etc.) for a species associated with a specific instance of a Gene, Chromosome, Pathway, Protein, or Tissue.",Organism,Organism,ObjectClassQualifier1,C14250,Any individual living thing.,NCI,,1
Taxon,taxonId,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Therapy,biomarker,"Biological markers are objectively measurable phenotypic parameters (e.g., specific enzyme concentration, specific hormone concentration, specific gene phenotype, presence of biological substances) that characterize an organism's state of health or disease, likelihood of developing a disease, or response to a particular therapeutic intervention.",Biomarker,Biomarker,Property,C16342,"Objectively measurable phenotypic parameters (e.g., specific enzyme concentration, specific hormone concentration, specific gene phenotype, presence of biological substances) that characterize an organism's state of health or disease, likelihood of developing a disease, or response to a particular therapeutic intervention.",NCI,,1
Therapy,comments,,Comment,Comment,Property,C25393,A written explanation or criticism or illustration that is added to a book or other textual material.,NCI,,1
Therapy,experiment,Description of the Pre-clinical trials experiment conducted on the animal.,Preclinical Study,Preclinical Study,Property,C48678,"A study to test a drug, procedure or other medical treatment in animals. The aim is to collect data in support of safety. Preclinical studies are required before clinical trials can be started. (On-line Medical Dictionary)",NCI,,1
Therapy,results,,Outcome,Outcome,Property,C20200,A phenomenon that follows and is caused by some previous phenomenon.,NCI,,1
Therapy,results,,Experiment,Experiment,PropertyQualifier1,C42790,"A set of actions and observations, performed to verify or falsify a hypothesis or research a causal relationship between phenomena.",NCI,,1
Therapy,therapeuticExperiment,Indicates if this is a therapeutic experiment or a carcinogenic intervention.,Flag,Flag,Property,C43578,"An indicator that can be set or unset in order to signal whether a particular condition is true. The indicator usually takes the form of a single binary digit, or bit (either 0 or 1). (from Dictionary of Computers)",NCI,,1
Therapy,therapeuticExperiment,Indicates if this is a therapeutic experiment or a carcinogenic intervention.,Treatment,Treatment,PropertyQualifier1,C15368,An action or administration of therapeutic agents to produce an effect that is intended to alter the course of a pathologic process.,NCI,,1
Therapy,Therapy,Pre-clinical trials experiment conducted on the animal model with the goal to reduce cancer burden.,Treatment,Treatment,ObjectClass,C15368,An action or administration of therapeutic agents to produce an effect that is intended to alter the course of a pathologic process.,NCI,,1
Therapy,therapyId,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Therapy,toxicityGrade,The degree to which something is poisonous.,Grade,Grade,Property,C48309,A position on a scale of intensity or amount or quality.,NCI,,1
Therapy,toxicityGrade,The degree to which something is poisonous.,Toxicity,Toxicity,PropertyQualifier1,C27990,The degree to which something is poisonous.,NCI,,1
Therapy,tumorProgression,Description of the tumor's response to the treatment.,Tumor_Progression,Tumor Progression,Property,C17609,The molecular steps that continually advance a cancer or cancer cell into a more malignant and aggressive phenotype.,NCI,,1
Transgene,locationOfIntegration,"Location where construct was integrated in the genome; for example, chromosome number.",DNA Integration,DNA Integration,Property,C18855,"In molecular biology, a recombination event in which a genetic element is inserted.",NCI,,1
Transgene,locationOfIntegration,"Location where construct was integrated in the genome; for example, chromosome number.",Location,Location,PropertyQualifier1,C25341,"A position, site, or point in space where something can be found.",NCI,,1
Transgene,Transgene,A transgene is an engineered gene consisting at least of a regulatory element and a coding sequence; regulatory element and coding sequence can come from different species.,Transgene,Transgene,ObjectClass,C22190,An engineered gene consisting at least of a regulatory element and a coding sequence; regulatory element and coding sequence can come from different species.,NCI,,1
Transgene,transgeneId,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Treatment,administrativeRoute,The course in which a drug was administered in order to reach the site of action in the body.,Route of Administration,Route of Administration,Property,C38114,The course by which a substance was administered in order to reach the site of action in the body.,NCI,,1
Treatment,adminRouteUnctrlVocab,The course in which a drug was administered in order to reach the site of action in the body.  This stores uncontrolled vocabulary entered directly from the user in the GUI.,Route of Administration,Route of Administration,Property,C38114,The course by which a substance was administered in order to reach the site of action in the body.,NCI,,1
Treatment,adminRouteUnctrlVocab,The course in which a drug was administered in order to reach the site of action in the body.  This stores uncontrolled vocabulary entered directly from the user in the GUI.,Text,Text,PropertyQualifier1,C25704,The words of something written.,NCI,1,1
Treatment,adminRouteUnctrlVocab,The course in which a drug was administered in order to reach the site of action in the body.  This stores uncontrolled vocabulary entered directly from the user in the GUI.,Uncontrolled,Uncontrolled,PropertyQualifier2,C48932,"Not controlled, regulated, or constrained.",NCI,,1
Treatment,ageAtTreatment,Age of animals when treatment was administered.,Age,Age,Property,C25150,How long something has existed; elapsed time since birth.,NCI,,1
Treatment,ageAtTreatment,Age of animals when treatment was administered.,Administration,Administration,PropertyQualifier1,C25409,"The act of the dispensing, applying, or tendering of something to another, such as administration of a medicine.",NCI,,1
Treatment,dosage,Amount of drug/agent/medication given.,Dose,Dose,Property,C25488,The total quantity or strength of a substance administered at one time.,NCI,,1
Treatment,regimen,Times and intervals in which the drug was given.,Treatment Regimen,Treatment Regimen,Property,C15697,"A treatment plan that specifies the dosage, the schedule, and the duration of treatment.",NCI-GLOSS,,1
Treatment,Treatment,Treatment for the pre-clinical trial / therapeutic experiment describing the dosages of the drug and the times of the treatment.,Administration,Administration,ObjectClass,C25409,"The act of the dispensing, applying, or tendering of something to another, such as administration of a medicine.",NCI,,1
Treatment,treatmentId,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
TumorCode,code,Tumor code representing a tumor type and origin species.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
TumorCode,description,Tumor code description.,Description,Description,Property,C25365,A statement or an account describing something.,NCI,,1
TumorCode,TumorCode,A tumor code captures the tumor type and origin species used for a drug screen test.,Identifier,Identifier,ObjectClass,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
TumorCode,TumorCode,A tumor code captures the tumor type and origin species used for a drug screen test.,Tumor Model,Tumor Model,ObjectClassQualifier1,C48686,"Cells, tissues, or animals used to study the development and progression of cancer, and to test new treatments before they are given to humans. Animals with transplanted human tumors or other tissues are called xenograft models.",NCI,,1
TumorCode,tumorCodeId,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Xenograft,administrativeSite,"Body part in which the graft was placed (intraperitoneal, sub-cutaneous).",Anatomic Site,Anatomic Site,Property,C13717,"Named locations of, or within, the body.",NCI,,1
Xenograft,administrativeSite,"Body part in which the graft was placed (intraperitoneal, sub-cutaneous).",Insertion,Insertion,PropertyQualifier1,C48685,The act of putting one thing into another.,NCI,,1
Xenograft,ATCCNumber,Unique identifier of a cell line in the American Type Culture Collection.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Xenograft,ATCCNumber,Unique identifier of a cell line in the American Type Culture Collection.,ATCC,ATCC,PropertyQualifier1,C15661,"American Type Culture Collection.  ATCC is a global nonprofit bioscience organization (located at 10801 University Boulevard, Manassas, VA 20110-2209 703-365-2700) that provides biological products, technical services, and educational programs to private industry, government, and academic organizations around the world.  Biological products for academic and industrial labs, as well as educational and technical services.  For the collection, preservation and distribution of cultures of living microorganisms, viruses, DNA probes, plants, and human and animal",NCI,,1
Xenograft,cellAmount,Number or amount of cells transplanted into the animal.,Amount,Amount,Property,C25417,The total quantity or number.,NCI,,1
Xenograft,cellAmount,Number or amount of cells transplanted into the animal.,Cell,Cell,PropertyQualifier1,C12508,"The smallest units of living structure capable of independent existence, composed of a membrane-enclosed mass of protoplasm and containing a nucleus or nucleoid.",NCI,,1
Xenograft,geneticManipulation,Description of the genetic manipulation of the parental cell line.,Manipulation,Manipulation,Property,C48310,"Move, treat, or operate with the hands or by mechanical means, especially in a skillful manner.",NCI,,1
Xenograft,geneticManipulation,Description of the genetic manipulation of the parental cell line.,Genetic,Genetic,PropertyQualifier1,C17938,Having to do with information that is passed from parents to offspring through genes in sperm and egg cells.,NCI,,1
Xenograft,geneticManipulation,Description of the genetic manipulation of the parental cell line.,Cell Line,Cell Line,PropertyQualifier2,C16403,A permanently established cell culture that will proliferate indefinitely given appropriate fresh medium and space. (On-line Medical Dictionary),NCI,,1
Xenograft,graftType,"Type of transplant e.g. fresh tissue, cell line.",Graft,Graft,Property,C12981,Tissue or organ transplanted from a donor to a recipient.,NCI,,1
Xenograft,graftType,"Type of transplant e.g. fresh tissue, cell line.",Type,Type,PropertyQualifier1,C25284,Something distinguishable as an identifiable class based on common qualities. ,NCI,,1
Xenograft,graftTypeUnctrlVocab,"Type of transplant e.g. fresh tissue, cell line.  This stores uncontrolled vocabulary entered directly from the user in the GUI.",Graft,Graft,Property,C12981,Tissue or organ transplanted from a donor to a recipient.,NCI,,1
Xenograft,graftTypeUnctrlVocab,"Type of transplant e.g. fresh tissue, cell line.  This stores uncontrolled vocabulary entered directly from the user in the GUI.",Type,Type,PropertyQualifier1,C25284,Something distinguishable as an identifiable class based on common qualities. ,NCI,,1
Xenograft,graftTypeUnctrlVocab,"Type of transplant e.g. fresh tissue, cell line.  This stores uncontrolled vocabulary entered directly from the user in the GUI.",Text,Text,PropertyQualifier2,C25704,The words of something written.,NCI,,1
Xenograft,graftTypeUnctrlVocab,"Type of transplant e.g. fresh tissue, cell line.  This stores uncontrolled vocabulary entered directly from the user in the GUI.",Uncontrolled,Uncontrolled,PropertyQualifier3,C48932,"Not controlled, regulated, or constrained.",NCI,,1
Xenograft,harvestDate,,Date,Date,Property,C25164,"The particular day, month and year an event will happen or has happened.",NCI,,1
Xenograft,harvestDate,,Harvest,Harvest,PropertyQualifier1,C37963,"Remove from a culture or a living or dead body, as for the purposes of transplantation.",NCI,,1
Xenograft,modificationDescription,Listing and description of modification methods related to the parental cell line.,Description,Description,Property,C25365,A statement or an account describing something.,NCI,,1
Xenograft,modificationDescription,Listing and description of modification methods related to the parental cell line.,Modification,Modification,PropertyQualifier1,C25572,The act of making a change or the change made.,NCI,,1
Xenograft,modificationDescription,Listing and description of modification methods related to the parental cell line.,Techniques,Techniques,PropertyQualifier2,C16847,Scientific or clinical procedures and methods.,NCI,,1
Xenograft,modificationDescription,Listing and description of modification methods related to the parental cell line.,Cell Line,Cell Line,PropertyQualifier3,C16403,A cell line is a permanently established cell culture that will proliferate indefinitely given appropriate fresh medium and space. (On-line Medical Dictionary),NCI,,1
Xenograft,modificationDescription,Listing and description of modification methods related to the parental cell line.,Parent,Parent,PropertyQualifier4,C42709,A mother or a father; an immediate progenitor.,NCI,,1
Xenograft,name,Name of the xenograft/allograft model ,Name,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,1
Xenograft,parentalCellLineName,Name or designator of the parental cell line to be used in the experiment.,Name,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,1
Xenograft,parentalCellLineName,Name or designator of the parental cell line to be used in the experiment.,Cell Line,Cell Line,PropertyQualifier1,C16403,A cell line is a permanently established cell culture that will proliferate indefinitely given appropriate fresh medium and space. (On-line Medical Dictionary),NCI,,1
Xenograft,parentalCellLineName,Name or designator of the parental cell line to be used in the experiment.,Parent,Parent,PropertyQualifier2,C42709,A mother or a father; the immediate progenitor.,NCI,,1
Xenograft,Xenograft,"This object describes to xenografts (implanting tissue or cell lines from a different species) and allografts (implanting tissue or cell lines form the same species). The grafts are transplanted in immuno-compromised animals where they grow and, depending on the graft material, form tumors.",Xenograft_Model,Xenograft Model,ObjectClass,C19812,"Describes xenografts (implanting tissue or cell lines from a different species) and allografts (implanting tissue or cell lines form the same species). The grafts are transplanted in immuno-compromised animals where they grow and, depending on the graft material, form tumors.",NCI,,1
YeastModel,YeastModel,A yeast model captures the yeast strains altered in the NCI Yeast Anticancer Drug Screen.,Organism_Strains,Organism Strain,ObjectClass,C14419,A population or type of organisms that is geneticaly different from others of the same species and possessing a set of defined characteristics.,NCI,,1
YeastModel,YeastModel,A yeast model captures the yeast strains altered in the NCI Yeast Anticancer Drug Screen.,Yeast,Yeast,ObjectClassQualifier1,C14286,"Various single-celled members of the fungal families, ascomycetes, basidiomycetes and imperfect fungi that tend to be unicellular for the greater part of their life cycle. (from On-line Medical Dictionary)",NCI,,1
